Site,BlackElo,WhiteElo,Opening,death_position,killed_piece_id,killed_by_piece_id,BlackElo_broad,WhiteElo_broad,Opening_broad
https://lichess.org/jbuzruvj,1548,1194,Van't Kruijs Opening,f2,W-Q,B-Q,1500-1749,0-1249,Other
https://lichess.org/jbuzruvj,1548,1194,Van't Kruijs Opening,f2,B-Q,W-K,1500-1749,0-1249,Other
https://lichess.org/jbuzruvj,1548,1194,Van't Kruijs Opening,d4,B-P-d,W-P-e,1500-1749,0-1249,Other
https://lichess.org/jbuzruvj,1548,1194,Van't Kruijs Opening,d4,W-P-e,B-B-f,1500-1749,0-1249,Other
https://lichess.org/jbuzruvj,1548,1194,Van't Kruijs Opening,b2,W-B-c,B-B-f,1500-1749,0-1249,Other
https://lichess.org/jbuzruvj,1548,1194,Van't Kruijs Opening,a1,W-R-a,B-B-f,1500-1749,0-1249,Other
https://lichess.org/jbuzruvj,1548,1194,Van't Kruijs Opening,g7,B-P-g,W-R-h,1500-1749,0-1249,Other
https://lichess.org/jbuzruvj,1548,1194,Van't Kruijs Opening,c2,W-P-c,B-N-b,1500-1749,0-1249,Other
https://lichess.org/jbuzruvj,1548,1194,Van't Kruijs Opening,g5,W-R-h,B-N-b,1500-1749,0-1249,Other
https://lichess.org/jbuzruvj,1548,1194,Van't Kruijs Opening,h6,B-P-h,W-K,1500-1749,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,d3,B-B-c,W-B-f,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,d3,W-B-f,B-N-b,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,d3,B-N-b,W-P-c,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,a3,W-N-b,B-Q,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,a2,W-P-a,B-Q,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,f4,B-P-f,W-P-e,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,f4,W-P-e,B-P-g,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,f4,B-P-g,W-B-c,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,e7,B-P-e,W-Q,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,g7,B-B-f,W-Q,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,h7,B-P-h,W-Q,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,e8,B-R-h,W-Q,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,d4,B-N-g,W-B-c,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,b2,W-R-a,B-Q,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,d4,W-B-c,B-Q,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,d5,W-P-d,B-Q,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,d3,W-P-c,B-Q,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,b3,W-P-b,B-Q,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,d5,B-P-d,W-N-g,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,d5,W-N-g,B-R-a,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,d5,B-R-a,W-Q,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,d3,W-Q,B-Q,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,d3,B-Q,W-R-h,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,a3,B-P-a,W-P-h,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,d3,W-R-h,B-P-c,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,d3,B-P-c,W-P-h,1250-1499,0-1249,Other
https://lichess.org/5guw75n9,1497,1121,Queen's Pawn,b3,B-P-b,W-P-h,1250-1499,0-1249,Other
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",f4,W-P-f,B-P-e,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",f4,B-P-e,W-B-c,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",h3,W-P-h,B-P-g,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",g2,W-P-g,B-P-g,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",d2,W-N-b,B-B-f,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",d2,B-B-f,W-Q,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",e7,B-N-b,W-B-c,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",e7,W-B-c,B-Q,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",b6,W-P-b,B-P-a,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",c5,W-P-c,B-P-a,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",d4,W-P-d,B-P-a,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",d4,B-P-a,W-Q,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",b6,B-P-b,W-R-a,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",e6,B-B-c,W-R-a,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",b7,W-B-f,B-K,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",e7,B-Q,W-R-a,1750+,1750+,King's Gambit
https://lichess.org/unyhk2s6,1820,1802,"King's Gambit Accepted, Modern Defense",h2,W-N-g,B-N-g,1750+,1750+,King's Gambit
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,d4,W-P-d,B-P-c,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,d4,B-P-c,W-N-g,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,d4,W-N-g,B-N-b,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,d4,B-N-b,W-B-c,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,c5,W-B-c,B-B-f,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,d5,B-P-d,W-P-e,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,b4,W-P-b,B-B-f,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,c3,W-P-c,B-Q,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,d1,W-Q,B-Q,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,d1,B-Q,W-B-f,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,f8,B-R-h,W-N-b,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,f8,W-N-b,B-K,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,f1,W-R-h,B-B-c,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,b4,B-B-f,W-R-a,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,b7,B-P-b,W-R-a,1750+,1750+,Other
https://lichess.org/kenx7lfq,1835,1812,Torre Attack #2,d5,W-P-e,B-B-c,1750+,1750+,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,b4,B-P-b,W-P-a,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,b4,W-P-a,B-P-c,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,a6,B-B-c,W-R-a,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,a6,W-R-a,B-N-b,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,f6,B-N-g,W-N-b,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,f6,W-N-b,B-P-g,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,b2,W-P-b,B-Q,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,a8,B-R-a,W-B-f,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,c3,W-P-c,B-Q,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,d2,W-Q,B-Q,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,d2,B-Q,W-K,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,b2,B-P-c,W-K,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,d3,W-P-d,B-N-b,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,f2,W-P-f,B-N-b,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,c8,B-R-h,W-R-h,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,c8,W-R-h,B-K,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,f2,B-N-b,W-B-c,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,f7,B-P-f,W-B-f,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,f6,B-P-g,W-B-c,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,h6,B-P-h,W-B-c,1250-1499,1500-1749,Other
https://lichess.org/65ko0exp,1412,1558,Bishop's Opening: Philidor Counterattack,e4,W-P-e,B-K,1250-1499,1500-1749,Other
https://lichess.org/9u45vvq2,1633,1571,"Italian Game: Classical Variation, Giuoco Pianissimo",e6,B-B-c,W-B-f,1500-1749,1500-1749,Other
https://lichess.org/9u45vvq2,1633,1571,"Italian Game: Classical Variation, Giuoco Pianissimo",e6,W-B-f,B-P-f,1500-1749,1500-1749,Other
https://lichess.org/9u45vvq2,1633,1571,"Italian Game: Classical Variation, Giuoco Pianissimo",e6,B-P-f,W-Q,1500-1749,1500-1749,Other
https://lichess.org/9u45vvq2,1633,1571,"Italian Game: Classical Variation, Giuoco Pianissimo",d3,W-P-d,B-N-g,1500-1749,1500-1749,Other
https://lichess.org/9u45vvq2,1633,1571,"Italian Game: Classical Variation, Giuoco Pianissimo",f2,W-P-f,B-N-g,1500-1749,1500-1749,Other
https://lichess.org/9u45vvq2,1633,1571,"Italian Game: Classical Variation, Giuoco Pianissimo",b6,B-B-f,W-N-b,1500-1749,1500-1749,Other
https://lichess.org/9u45vvq2,1633,1571,"Italian Game: Classical Variation, Giuoco Pianissimo",d1,W-R-h,B-N-g,1500-1749,1500-1749,Other
https://lichess.org/9u45vvq2,1633,1571,"Italian Game: Classical Variation, Giuoco Pianissimo",f3,W-N-g,B-R-h,1500-1749,1500-1749,Other
https://lichess.org/9u45vvq2,1633,1571,"Italian Game: Classical Variation, Giuoco Pianissimo",f3,B-R-h,W-P-g,1500-1749,1500-1749,Other
https://lichess.org/9u45vvq2,1633,1571,"Italian Game: Classical Variation, Giuoco Pianissimo",d1,B-N-g,W-Q,1500-1749,1500-1749,Other
https://lichess.org/9u45vvq2,1633,1571,"Italian Game: Classical Variation, Giuoco Pianissimo",h3,W-P-h,B-Q,1500-1749,1500-1749,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,f6,B-N-g,W-Q,1250-1499,0-1249,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,f6,W-Q,B-P-g,1250-1499,0-1249,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,h3,W-B-f,B-B-c,1250-1499,0-1249,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,h3,B-B-c,W-N-g,1250-1499,0-1249,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,f4,W-P-f,B-P-e,1250-1499,0-1249,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,f4,B-P-e,W-N-g,1250-1499,0-1249,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,f4,W-N-g,B-B-f,1250-1499,0-1249,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,f4,B-B-f,W-P-g,1250-1499,0-1249,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,g8,B-R-h,W-R-h,1250-1499,0-1249,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,g8,W-R-h,B-R-a,1250-1499,0-1249,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,h2,W-P-h,B-R-a,1250-1499,0-1249,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,d2,W-P-d,B-R-a,1250-1499,0-1249,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,c2,W-P-c,B-R-a,1250-1499,0-1249,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,d5,B-P-d,W-N-b,1250-1499,0-1249,Other
https://lichess.org/ouf66j6i,1268,1191,Van't Kruijs Opening,f6,B-P-g,W-N-b,1250-1499,0-1249,Other
https://lichess.org/m48ixw7n,1679,1634,Pirc Defense #4,d4,W-P-d,B-P-e,1500-1749,1500-1749,Other
https://lichess.org/m48ixw7n,1679,1634,Pirc Defense #4,d4,B-P-e,W-P-c,1500-1749,1500-1749,Other
https://lichess.org/m48ixw7n,1679,1634,Pirc Defense #4,e5,W-P-e,B-P-d,1500-1749,1500-1749,Other
https://lichess.org/m48ixw7n,1679,1634,Pirc Defense #4,e5,B-P-d,W-P-c,1500-1749,1500-1749,Other
https://lichess.org/m48ixw7n,1679,1634,Pirc Defense #4,e5,W-P-c,B-N-b,1500-1749,1500-1749,Other
https://lichess.org/m48ixw7n,1679,1634,Pirc Defense #4,e5,B-N-b,W-N-g,1500-1749,1500-1749,Other
https://lichess.org/m48ixw7n,1679,1634,Pirc Defense #4,e5,W-N-g,B-Q,1500-1749,1500-1749,Other
https://lichess.org/m48ixw7n,1679,1634,Pirc Defense #4,c6,B-P-c,W-Q,1500-1749,1500-1749,Other
https://lichess.org/m48ixw7n,1679,1634,Pirc Defense #4,e5,B-Q,W-Q,1500-1749,1500-1749,Other
https://lichess.org/m48ixw7n,1679,1634,Pirc Defense #4,e5,W-Q,B-B-f,1500-1749,1500-1749,Other
https://lichess.org/m48ixw7n,1679,1634,Pirc Defense #4,b2,W-P-b,B-B-f,1500-1749,1500-1749,Other
https://lichess.org/m48ixw7n,1679,1634,Pirc Defense #4,f3,W-N-b,B-B-c,1500-1749,1500-1749,Other
https://lichess.org/m48ixw7n,1679,1634,Pirc Defense #4,f3,B-B-c,W-P-g,1500-1749,1500-1749,Other
https://lichess.org/m48ixw7n,1679,1634,Pirc Defense #4,e1,W-R-h,B-R-h,1500-1749,1500-1749,Other
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,d4,W-P-d,B-P-c,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,d4,B-P-c,W-N-g,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,c6,B-N-b,W-N-g,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,c6,W-N-g,B-P-b,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,f6,B-N-g,W-B-c,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,f6,W-B-c,B-B-f,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,f4,W-P-f,B-P-e,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,f4,B-P-e,W-Q,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,e2,W-N-b,B-B-c,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,e2,B-B-c,W-B-f,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,d3,B-P-d,W-B-f,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,a1,W-R-a,B-B-f,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,a1,B-B-f,W-R-h,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,a1,W-R-h,B-Q,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,a3,W-P-a,B-Q,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,g4,W-P-g,B-P-h,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,e5,W-P-e,B-Q,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,e5,B-Q,W-Q,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,e8,B-R-h,W-Q,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,e8,W-Q,B-R-a,1500-1749,1750+,Sicilian Defense
https://lichess.org/52j6e03r,1710,1814,Sicilian Defense: Classical Variation,h5,W-P-h,B-P-g,1500-1749,1750+,Sicilian Defense
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",c3,W-N-b,B-B-f,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",c3,B-B-f,W-P-b,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",f8,B-R-h,W-B-c,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",f8,W-B-c,B-Q,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",c3,W-P-b,B-Q,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",a1,W-R-a,B-Q,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",a2,W-P-a,B-Q,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",g6,B-P-g,W-B-f,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",g6,W-B-f,B-P-f,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",e6,B-P-e,W-Q,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",h7,B-P-h,W-Q,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",c2,W-P-c,B-Q,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",d4,W-P-d,B-N-b,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",e6,W-P-e,B-N-b,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",f4,W-P-f,B-Q,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",d4,W-N-g,B-Q,1250-1499,1250-1499,Other
https://lichess.org/oewwkkcw,1428,1389,"Queen's Pawn Opening: Veresov, Richter Attack",g7,W-Q,B-Q,1250-1499,1250-1499,Other
https://lichess.org/1qxq8wwe,1438,1401,Queen's Pawn Game: Mason Attack,c5,B-P-c,W-P-d,1250-1499,1250-1499,Queen's Pawn Game
https://lichess.org/1qxq8wwe,1438,1401,Queen's Pawn Game: Mason Attack,c5,W-P-d,B-B-f,1250-1499,1250-1499,Queen's Pawn Game
https://lichess.org/1qxq8wwe,1438,1401,Queen's Pawn Game: Mason Attack,f3,W-N-g,B-N-g,1250-1499,1250-1499,Queen's Pawn Game
https://lichess.org/1qxq8wwe,1438,1401,Queen's Pawn Game: Mason Attack,f3,B-N-g,W-P-g,1250-1499,1250-1499,Queen's Pawn Game
https://lichess.org/1qxq8wwe,1438,1401,Queen's Pawn Game: Mason Attack,d4,B-P-d,W-P-e,1250-1499,1250-1499,Queen's Pawn Game
https://lichess.org/1qxq8wwe,1438,1401,Queen's Pawn Game: Mason Attack,d4,W-P-e,B-N-b,1250-1499,1250-1499,Queen's Pawn Game
https://lichess.org/1qxq8wwe,1438,1401,Queen's Pawn Game: Mason Attack,d4,B-N-b,W-N-b,1250-1499,1250-1499,Queen's Pawn Game
https://lichess.org/1qxq8wwe,1438,1401,Queen's Pawn Game: Mason Attack,a1,W-R-a,B-B-f,1250-1499,1250-1499,Queen's Pawn Game
https://lichess.org/1qxq8wwe,1438,1401,Queen's Pawn Game: Mason Attack,a1,B-B-f,W-Q,1250-1499,1250-1499,Queen's Pawn Game
https://lichess.org/1qxq8wwe,1438,1401,Queen's Pawn Game: Mason Attack,h3,W-P-h,B-Q,1250-1499,1250-1499,Queen's Pawn Game
https://lichess.org/1qxq8wwe,1438,1401,Queen's Pawn Game: Mason Attack,d2,W-N-b,B-Q,1250-1499,1250-1499,Queen's Pawn Game
https://lichess.org/1qxq8wwe,1438,1401,Queen's Pawn Game: Mason Attack,c4,W-B-f,B-Q,1250-1499,1250-1499,Queen's Pawn Game
https://lichess.org/ewp4454u,1523,1584,"Sicilian Defense: Scheveningen Variation, Classical Variation",d4,W-P-d,B-P-c,1500-1749,1500-1749,Sicilian Defense
https://lichess.org/ewp4454u,1523,1584,"Sicilian Defense: Scheveningen Variation, Classical Variation",d4,B-P-c,W-N-g,1500-1749,1500-1749,Sicilian Defense
https://lichess.org/ewp4454u,1523,1584,"Sicilian Defense: Scheveningen Variation, Classical Variation",d4,W-N-g,B-N-b,1500-1749,1500-1749,Sicilian Defense
https://lichess.org/ewp4454u,1523,1584,"Sicilian Defense: Scheveningen Variation, Classical Variation",d4,B-N-b,W-B-c,1500-1749,1500-1749,Sicilian Defense
https://lichess.org/ewp4454u,1523,1584,"Sicilian Defense: Scheveningen Variation, Classical Variation",g5,W-P-g,B-P-h,1500-1749,1500-1749,Sicilian Defense
https://lichess.org/ewp4454u,1523,1584,"Sicilian Defense: Scheveningen Variation, Classical Variation",g5,B-P-h,W-P-h,1500-1749,1500-1749,Sicilian Defense
https://lichess.org/ewp4454u,1523,1584,"Sicilian Defense: Scheveningen Variation, Classical Variation",g5,W-P-h,B-N-g,1500-1749,1500-1749,Sicilian Defense
https://lichess.org/ewp4454u,1523,1584,"Sicilian Defense: Scheveningen Variation, Classical Variation",g5,B-N-g,W-B-c,1500-1749,1500-1749,Sicilian Defense
https://lichess.org/ewp4454u,1523,1584,"Sicilian Defense: Scheveningen Variation, Classical Variation",g5,W-B-c,B-B-f,1500-1749,1500-1749,Sicilian Defense
https://lichess.org/ewp4454u,1523,1584,"Sicilian Defense: Scheveningen Variation, Classical Variation",g5,B-B-f,W-Q,1500-1749,1500-1749,Sicilian Defense
https://lichess.org/30nmwxvu,1850,1624,Sicilian Defense: Marshall Counterattack,c5,B-P-c,W-P-d,1750+,1500-1749,Sicilian Defense
https://lichess.org/30nmwxvu,1850,1624,Sicilian Defense: Marshall Counterattack,c5,W-P-d,B-B-f,1750+,1500-1749,Sicilian Defense
https://lichess.org/30nmwxvu,1850,1624,Sicilian Defense: Marshall Counterattack,d5,B-P-d,W-P-e,1750+,1500-1749,Sicilian Defense
https://lichess.org/30nmwxvu,1850,1624,Sicilian Defense: Marshall Counterattack,d5,W-P-e,B-P-e,1750+,1500-1749,Sicilian Defense
https://lichess.org/30nmwxvu,1850,1624,Sicilian Defense: Marshall Counterattack,f6,B-N-g,W-B-c,1750+,1500-1749,Sicilian Defense
https://lichess.org/30nmwxvu,1850,1624,Sicilian Defense: Marshall Counterattack,f6,W-B-c,B-Q,1750+,1500-1749,Sicilian Defense
https://lichess.org/30nmwxvu,1850,1624,Sicilian Defense: Marshall Counterattack,d5,B-P-e,W-Q,1750+,1500-1749,Sicilian Defense
https://lichess.org/30nmwxvu,1850,1624,Sicilian Defense: Marshall Counterattack,c3,W-N-b,B-B-f,1750+,1500-1749,Sicilian Defense
https://lichess.org/30nmwxvu,1850,1624,Sicilian Defense: Marshall Counterattack,c3,B-B-f,W-P-b,1750+,1500-1749,Sicilian Defense
https://lichess.org/30nmwxvu,1850,1624,Sicilian Defense: Marshall Counterattack,c3,W-P-b,B-Q,1750+,1500-1749,Sicilian Defense
https://lichess.org/30nmwxvu,1850,1624,Sicilian Defense: Marshall Counterattack,d3,W-B-f,B-B-c,1750+,1500-1749,Sicilian Defense
https://lichess.org/wdztghhs,1689,1680,Saragossa Opening,d4,W-P-d,B-P-e,1500-1749,1500-1749,Other
https://lichess.org/wdztghhs,1689,1680,Saragossa Opening,d4,B-P-e,W-P-c,1500-1749,1500-1749,Other
